specimen_ID	cre	excitation	R_input	R_ASC	C	El	th_inf	total charge 1/300+1/100	total charge 1/3+1/10+1/100	spike_cut_length	reset_slope	reset_intercept	LIF_opt_th_inf	LIFASC_opt_th_inf	peak_v_long_square	fast_trough_v_long_square	upstroke_downstroke_ratio_long_square	upstroke_downstroke_ratio_short_square
569653118	Chrna2-Cre_OE25	inhibitory	88212345.0586025	120812730.368422	1.96E-010	-0.0656696421	0.0173830302	2.06E-012	-5.04E-012	80	0.2555957588	0.0123791319	0.0167218865	0.0176214672	56.5000038147	-48.71875	4.231335161	3.9390825509
478586425	Rorb-IRES2-Cre-D	excitatory	142912280.40307	161251412.074784	8.24E-011	-0.0769331608	0.0320243823	-2.33E-012	-1.50E-012	73	0.7054908188	-0.0013246033	0.0369637674	0.0315014032	38.0625	-44.25	3.1491299754	3.7800612393
488426904	Ntsr1-Cre_GN220	excitatory	134122099.93644	128241782.565312	9.01E-011	-0.0797924709	0.0250859249	-1.76E-012	-4.71E-012	77	0.7267947558	0.003988931	0.0465086082	0.0336908798	36.4062538147	-48.71875	3.0043500776	3.0042710453
515305346	Pvalb-IRES-Cre	inhibitory	187658509.094213	191607737.080894	7.10E-011	-0.077551342	0.02854089	-2.23E-013	0	37	0.0506194939	0.0166890757	0.0275462023	0.0263425878	14.3437509537	-61.5937538147	1.2076858266	1.4647669432
527095729	Ndnf-IRES2-dgCre	inhibitory	133929297.269788	143092777.046738	6.23E-011	-0.0752500591	0.0359475722	-1.43E-012	-2.80E-012	94	0.9254959494	-0.0071455543	0.0406265262	0.0275829889	28	-51.28125	2.8778333773	2.7155627201
480171348	Sst-IRES-Cre	inhibitory	88196423.1068029	64144756.5048584	6.40E-011	-0.0738913918	0.0266317652	0	-2.44E-013	31	0.2196860422	0.007144793	0.0216762959	0.0200948508	17.15625	-66.90625	1.1137129688	1.211396504
476131588	Scnn1a-Tg3-Cre	excitatory	251253945.660508	300050198.887849	1.21E-010	-0.064942426	0.0196004068	-1.81E-012	-1.31E-012	90	0.539656045	0.0030684628	0.023628604	0.0243856131	43	-41.78125	2.6390771885	3.3817071071
322197295	Sst-IRES-Cre	inhibitory	378489927.479815	452171903.291208	7.69E-011	-0.0704911652	0.0221784826	6.50E-013	0	48	0.6780035231	-0.002924315	0.0232684976	0.0275000053	27.3750019073	-59.3750038147	2.0104735175	2.0368430599
487664663	Rbp4-Cre_KL100	excitatory	194842177.094568	315191937.669803	1.23E-010	-0.0685792618	0.0209727279	0	-5.10E-012	87	0.4446136968	0.0124074718	0.0190081055	0.0217185174	30.8125019073	-44.96875	2.9693590104	3.0140318107
518238899	Scnn1a-Tg2-Cre	excitatory	122519426.551558	111949411.025188	1.53E-010	-0.0694035645	0.0239174138	-3.95E-012	-2.85E-012	134	0.3272555644	0.0147231429	0.0397757434	0.0328176808	38.21875	-43	4.6862875937	4.2912475657
